mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,mean_test_f1
0.028301715850830078,0.011757654210583945,0.0,0.0,8,30,40,"{'max_depth': 8, 'min_samples_leaf': 30, 'min_samples_split': 40}",0.5910652920962199,0.46965699208443273,0.6345609065155807,0.6613162118780096,0.7507744297381019,0.6214747664624689,0.092141590507016,6,0.6215
0.03183627128601074,0.01226429596002317,0.0005658626556396485,0.0007876717643676427,10,5,5,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.48784082535003687,0.4425087108013937,0.5305591677503251,0.6240747954811063,0.5544801748360911,0.5278927348437906,0.06141592242081522,168,0.5279
0.035666275024414065,0.021082056311601555,0.0,0.0,10,5,10,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.48784082535003687,0.4425087108013937,0.5305591677503251,0.6240747954811063,0.5544801748360911,0.5278927348437906,0.06141592242081522,168,0.5279
0.03151979446411133,0.02162259174593505,0.0,0.0,10,5,20,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 20}",0.5164992826398852,0.43580246913580245,0.5217758985200845,0.6065243656866693,0.7003049625727752,0.5561813957110433,0.09006165826706876,156,0.5562
0.03773660659790039,0.01609896094642543,0.0,0.0,10,5,30,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 30}",0.5339168490153173,0.44244604316546765,0.5470999588646648,0.5995943204868154,0.6957010396178702,0.563751642230027,0.08315982547493832,146,0.5638
0.02818756103515625,0.020748612380286736,0.003140163421630859,0.0062803268432617175,10,5,40,"{'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 40}",0.5809768637532133,0.42592592592592593,0.5514612452350699,0.6014669926650367,0.7085176991150443,0.573669745338858,0.09091920064281214,139,0.5737
0.03339033126831055,0.01934213926887847,0.0,0.0,10,10,5,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 5}",0.5243445692883895,0.4311377245508982,0.5576679340937896,0.6176817288801572,0.70042194092827,0.5662507795483009,0.0902578267192389,141,0.5663
0.030919265747070313,0.016745486108274584,0.0014213085174560546,0.002842617034912109,10,10,10,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.5243445692883895,0.4311377245508982,0.5576679340937896,0.6176817288801572,0.70042194092827,0.5662507795483009,0.0902578267192389,141,0.5663
0.03453750610351562,0.01825522783930683,0.0,0.0,10,10,20,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 20}",0.5243445692883895,0.4311377245508982,0.5576679340937896,0.6176817288801572,0.70042194092827,0.5662507795483009,0.0902578267192389,141,0.5663
0.0282806396484375,0.015530847593649451,0.003129720687866211,0.006259441375732422,10,10,30,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 30}",0.5272727272727272,0.4689922480620155,0.560434964450021,0.6140420468068227,0.7011526567332022,0.5743789286649578,0.07894874522776926,138,0.5744
0.03136873245239258,0.013999796029902171,0.001272869110107422,0.002545738220214844,10,10,40,"{'max_depth': 10, 'min_samples_leaf': 10, 'min_samples_split': 40}",0.5844827586206897,0.4432358939496941,0.5707006369426751,0.6109765940274415,0.7101610216546363,0.5839113810390273,0.08559899579950685,98,0.5839
